"","lat_fit","lon_fit","lon_dist","lat_dist","lat","lon","ele","time","Date","EOS_no","Flux_ave","Point","VaisalaType","CO2_ppm_ave","WaterTemp_c","BaroPress_kpa","AirTemp_c","Total_hPa","adjusted_ppm","DOC","TDN","ele_fit","dist_diff","dist","slope50m"
"31",-0.328628313073492,-78.2015242457681,-78.2015241570752,-0.328628413073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.02967745047,0.0148794554965264,0.446170458723969,-0.126965125591633
"32",-0.328628413073492,-78.2015241570752,-78.2015240688491,-0.328628513073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.02780971295,0.0148450238195323,0.461015482543502,-0.126928114287037
"33",-0.328628513073492,-78.2015240688491,-78.2015239810889,-0.328628613073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.02594753591,0.0148107598345746,0.475826242378076,-0.126890863758131
"34",-0.328628613073492,-78.2015239810889,-78.2015238937938,-0.328628713073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.02409090401,0.0147766655144324,0.490602907892509,-0.126853375281518
"35",-0.328628713073492,-78.2015238937938,-78.2015238069629,-0.328628813073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.02223980154,0.0147427400461027,0.505345647938611,-0.126815650872895
"36",-0.328628813073492,-78.2015238069629,-78.2015237205951,-0.328628913073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.02039421276,0.0147089835383269,0.520054631476938,-0.12677769228584
"37",-0.328628913073492,-78.2015237205951,-78.2015236346897,-0.328629013073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.0185541218,0.0146753960845558,0.534730027561494,-0.126739501254159
"38",-0.328629013073492,-78.2015236346897,-78.2015235492456,-0.328629113073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.01671951268,0.0146419824003772,0.549372009961871,-0.126701078430352
"39",-0.328629113073492,-78.2015235492456,-78.2015234642621,-0.328629213073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.0148903687,0.0146087324549171,0.563980742416788,-0.126662427861643
"40",-0.328629213073492,-78.2015234642621,-78.2015233797381,-0.328629313073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.01306667432,0.0145756564368185,0.578556398853607,-0.126623548942055
"41",-0.328629313073492,-78.2015233797381,-78.2015232956729,-0.328629413073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.01124841261,0.0145427480432545,0.593099146896861,-0.126584444756576
"42",-0.328629413073492,-78.2015232956729,-78.2015232120654,-0.328629513073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.00943556733,0.0145100073661411,0.607609154263002,-0.126545116933034
"43",-0.328629513073492,-78.2015232120654,-78.2015231289148,-0.328629613073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.00762812212,0.0144774390471696,0.622086593310172,-0.126505566153328
"44",-0.328629613073492,-78.2015231289148,-78.2015230462202,-0.328629713073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.00582605995,0.0144450395224283,0.6365316328326,-0.126465794784075
"45",-0.328629713073492,-78.2015230462202,-78.2015229639806,-0.328629813073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.00402936413,0.0144128088957132,0.650944441728313,-0.126425804405751
"46",-0.328629813073492,-78.2015229639806,-78.2015228821953,-0.328629913073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.00223801787,0.0143807481515239,0.665325189879837,-0.126385596411492
"47",-0.328629913073492,-78.2015228821953,-78.2015228008632,-0.328630013073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4101.00045200415,0.0143488582464215,0.679674048126259,-0.126345172202246
"48",-0.328630013073492,-78.2015228008632,-78.2015227199835,-0.328630113073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.99867130575,0.014317136585106,0.693991184711365,-0.126304533805018
"49",-0.328630113073492,-78.2015227199835,-78.2015226395553,-0.328630213073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.99689590569,0.0142855832506257,0.708276767961991,-0.126263682729146
"50",-0.328630213073492,-78.2015226395553,-78.2015225595777,-0.328630313073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.99512578687,0.0142542018695906,0.722530969831581,-0.126222619842809
"51",-0.328630313073492,-78.2015225595777,-78.2015224800498,-0.328630413073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.99336093169,0.0142229889474663,0.736753958779047,-0.126181347256624
"52",-0.328630413073492,-78.2015224800498,-78.2015224009707,-0.328630513073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.99160132286,0.0141919445746908,0.750945903353738,-0.126139866424298
"53",-0.328630513073492,-78.2015224009707,-78.2015223223396,-0.328630613073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.98984694304,0.0141610714515821,0.76510697480532,-0.126098178348775
"54",-0.328630613073492,-78.2015223223396,-78.2015222441554,-0.328630713073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.98809777444,0.0141303687358629,0.779237343541183,-0.126056284616948
"55",-0.328630713073492,-78.2015222441554,-78.2015221664174,-0.328630813073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.98635379933,0.0140998330125228,0.793337176553706,-0.126014187195291
"56",-0.328630813073492,-78.2015221664174,-78.2015220891247,-0.328630913073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.9846150003,0.0140694669622405,0.807406643515947,-0.125971887049369
"57",-0.328630913073492,-78.2015220891247,-78.2015220122763,-0.328631013073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.98288135956,0.0140392723487537,0.8214459158647,-0.125929385299596
"58",-0.328631013073492,-78.2015220122763,-78.2015219358714,-0.328631113073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.98115285902,0.0140092440548472,0.835455159919547,-0.125886684084083
"59",-0.328631113073492,-78.2015219358714,-78.2015218599091,-0.328631213073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.97942948115,0.0139793898629819,0.849434549782529,-0.125843783590046
"60",-0.328631213073492,-78.2015218599091,-78.2015217843885,-0.328631313073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.97771120739,0.0139497003951021,0.863384250177631,-0.125800686526735
"61",-0.328631313073492,-78.2015217843885,-78.2015217093088,-0.328631413073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.9759980203,0.0139201833707148,0.877304433548346,-0.125757393082028
"62",-0.328631413073492,-78.2015217093088,-78.2015216346689,-0.328631513073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.97428990139,0.0138908345757329,0.891195268124079,-0.125713905155736
"63",-0.328631513073492,-78.2015216346689,-78.2015215604682,-0.328631613073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.97258683265,0.0138616540580188,0.905056922182098,-0.125670224011217
"64",-0.328631613073492,-78.2015215604682,-78.2015214867056,-0.328631713073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.97088879599,0.0138326435296392,0.918889565711737,-0.125626350668812
"65",-0.328631713073492,-78.2015214867056,-78.2015214133804,-0.328631813073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.96919577308,0.0138038046996769,0.932693370411414,-0.125582286142835
"66",-0.328631813073492,-78.2015214133804,-78.2015213404915,-0.328631913073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.96750774528,0.0137751325560203,0.946468502967434,-0.125538032326864
"67",-0.328631913073492,-78.2015213404915,-78.2015212680383,-0.328632013073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.96582469456,0.0137466271551716,0.960215130122606,-0.125493590410661
"68",-0.328632013073492,-78.2015212680383,-78.2015211960197,-0.328632113073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.96414660279,0.0137182951529269,0.973933425275533,-0.125448960723074
"69",-0.328632113073492,-78.2015211960197,-78.2015211244349,-0.328632213073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.962473451,0.0136901307578512,0.987623556033384,-0.125404145178314
"70",-0.328632213073492,-78.2015211244349,-78.2015210532831,-0.328632313073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.96080522088,0.0136621348213737,1.00128569085476,-0.125359144819239
"71",-0.328632313073492,-78.2015210532831,-78.2015209825633,-0.328632413073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.95914189395,0.0136343073464502,1.01491999820121,-0.125313960784593
"72",-0.328632413073492,-78.2015209825633,-78.2015209122747,-0.328632513073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.9574834517,0.0136066508021315,1.02852664900334,-0.125268593891481
"73",-0.328632513073492,-78.2015209122747,-78.2015208424165,-0.328632613073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.95582987528,0.0135791594894101,1.04210580849275,-0.125223045929588
"74",-0.328632613073492,-78.2015208424165,-78.2015207729876,-0.328632713073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.95418114648,0.0135518423233236,1.05565765081607,-0.125177316926905
"75",-0.328632713073492,-78.2015207729876,-78.2015207039873,-0.328632813073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.95253724597,0.0135246903993789,1.06918234121545,-0.125131408998713
"76",-0.328632813073492,-78.2015207039873,-78.2015206354148,-0.328632913073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.95089815546,0.0134977045499625,1.08268004576541,-0.125085323100044
"77",-0.328632913073492,-78.2015206354148,-78.2015205672692,-0.328633013073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.94926385654,0.0134708911816404,1.09615093694705,-0.125039059534914
"78",-0.328633013073492,-78.2015205672692,-78.2015204995495,-0.328633113073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.94763432996,0.0134442462414768,1.10959518318853,-0.124992619783203
"79",-0.328633113073492,-78.2015204995495,-78.2015204322549,-0.328633213073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.94600955694,0.0134177649954665,1.123012948184,-0.124946005376727
"80",-0.328633213073492,-78.2015204322549,-78.2015203653846,-0.328633313073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.94438951925,0.0133914577037899,1.13640440588779,-0.124899216171009
"81",-0.328633313073492,-78.2015203653846,-78.2015202989377,-0.328633413073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.94277419739,0.0133653156371167,1.1497697215249,-0.1248522540895
"82",-0.328633413073492,-78.2015202989377,-78.2015202329133,-0.328633513073492,-0.328635899350047,-78.201524047181,4101.12,2021-12-18 13:23:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.94116357285,0.013339343501741,1.16310906502665,-0.124805119583435
"83",-0.328633513073492,-78.2015202329133,-78.2015201673106,-0.328633613073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.93955727451,0.0133135365759927,1.17642260160264,-0.124758113359718
"84",-0.328633613073492,-78.2015201673106,-78.2015201021288,-0.328633713073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.93795492687,0.013287900279721,1.18971050188236,-0.124711525782951
"85",-0.328633713073492,-78.2015201021288,-78.2015200373669,-0.328633813073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.93635650345,0.0132624299041595,1.20297293178652,-0.12466534482227
"86",-0.328633813073492,-78.2015200373669,-78.201519973024,-0.328633913073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.93476197839,0.0132371285108945,1.21621006029741,-0.124619558216558
"87",-0.328633913073492,-78.201519973024,-78.2015199090995,-0.328634013073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.93317132554,0.0132119922217839,1.2294220525192,-0.124574154946544
"88",-0.328634013073492,-78.2015199090995,-78.2015198455924,-0.328634113073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.93158451926,0.0131870270805905,1.24260907959979,-0.124529123502621
"89",-0.328634113073492,-78.2015198455924,-78.2015197825017,-0.328634213073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.93000153328,0.0131622261944813,1.25577130579427,-0.124484454140088
"90",-0.328634213073492,-78.2015197825017,-78.2015197198268,-0.328634313073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.92842234217,0.0131375933093807,1.26890889910365,-0.124440136513425
"91",-0.328634313073492,-78.2015197198268,-78.2015196575668,-0.328634413073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.92684692017,0.0131131283384889,1.28202202744214,-0.124396161078923
"92",-0.328634413073492,-78.2015196575668,-78.2015195957207,-0.328634513073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.92527524155,0.0130888312181696,1.29511085866031,-0.124352518689264
"93",-0.328634513073492,-78.2015195957207,-78.2015195342878,-0.328634613073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.92370728066,0.0130646974180877,1.3081755560784,-0.124309201002206
"94",-0.328634613073492,-78.2015195342878,-78.2015194732671,-0.328634713073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.92214301245,0.0130407350162045,1.3212162910946,-0.124266198848082
"95",-0.328634713073492,-78.2015194732671,-78.2015194126579,-0.328634813073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.92058241098,0.0130169350713345,1.33423322616594,-0.124223504981587
"96",-0.328634813073492,-78.2015194126579,-78.2015193524593,-0.328634913073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.91902545143,0.0129933034010321,1.34722652956697,-0.124181111118367
"97",-0.328634913073492,-78.2015193524593,-78.2015192926705,-0.328635013073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.91747210834,0.0129698362630393,1.36019636583001,-0.12413901015015
"98",-0.328635013073492,-78.2015192926705,-78.2015192332905,-0.328635113073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.91592235675,0.0129465386364416,1.37314290446645,-0.124097194471493
"99",-0.328635113073492,-78.2015192332905,-78.2015191743187,-0.328635213073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.91437617118,0.0129234046491433,1.38606630911559,-0.124055657722051
"100",-0.328635213073492,-78.2015191743187,-78.2015191157541,-0.328635313073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.9128335269,0.0129004349355455,1.39896674405114,-0.124014393224154
"101",-0.328635313073492,-78.2015191157541,-78.2015190575958,-0.328635413073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.91129439916,0.0128776351228055,1.41184437917394,-0.123973394107735
"102",-0.328635413073492,-78.2015190575958,-78.2015189998431,-0.328635513073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.90975876261,0.012854997941588,1.42469937711553,-0.123932654862886
"103",-0.328635513073492,-78.2015189998431,-78.2015189424952,-0.328635613073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.90822659282,0.0128325261583484,1.43753190327388,-0.123892169336255
"104",-0.328635613073492,-78.2015189424952,-78.201518885551,-0.328635713073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.90669786506,0.0128102210589418,1.45034212433282,-0.123851931712891
"105",-0.328635713073492,-78.201518885551,-78.20151882901,-0.328635813073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.90517255454,0.0127880803943299,1.46313020472715,-0.12381193667957
"106",-0.328635813073492,-78.20151882901,-78.2015187728711,-0.328635913073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.90365063678,0.0127661019843117,1.47589630671146,-0.12377217911116
"107",-0.328635913073492,-78.2015187728711,-78.2015187171336,-0.328636013073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.90213208761,0.0127442919481382,1.4886405986596,-0.123732653376903
"108",-0.328636013073492,-78.2015187171336,-78.2015186617966,-0.328636113073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.90061688219,0.0127226445924009,1.501363243252,-0.123693354990297
"109",-0.328636113073492,-78.2015186617966,-78.2015186068593,-0.328636213073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.89910499641,0.012701161187664,1.51406440443967,-0.123654279067284
"110",-0.328636213073492,-78.2015186068593,-78.2015185523209,-0.328636313073492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.89759640608,0.012679842276242,1.52674424671591,-0.123615420939536
