Nombre Dispositivo:,,OM-CP-VOLT101A
2/22/23,8:30:00 PM,0
2/22/23,8:45:00 PM,0
2/22/23,9:00:00 PM,0
2/22/23,9:15:00 PM,0
2/22/23,9:30:00 PM,0
2/22/23,9:45:00 PM,0
2/22/23,10:00:00 PM,0
2/22/23,10:15:00 PM,0
2/22/23,10:30:00 PM,0
2/22/23,10:45:00 PM,0
2/22/23,11:00:00 PM,0
2/22/23,11:15:00 PM,0
2/22/23,11:30:00 PM,0
2/22/23,11:45:00 PM,0
2/23/23,12:00:00 AM,0
2/23/23,12:15:00 AM,0
2/23/23,12:30:00 AM,0
2/23/23,12:45:00 AM,0
2/23/23,1:00:00 AM,0
2/23/23,1:15:00 AM,0
2/23/23,1:30:00 AM,0
2/23/23,1:45:00 AM,0
2/23/23,2:00:00 AM,0
2/23/23,2:15:00 AM,0
2/23/23,2:30:00 AM,0
2/23/23,2:45:00 AM,0
2/23/23,3:00:00 AM,0
2/23/23,3:15:00 AM,0
2/23/23,3:30:00 AM,0
2/23/23,3:45:00 AM,0
2/23/23,4:00:00 AM,0
2/23/23,4:15:00 AM,0
2/23/23,4:30:00 AM,0
2/23/23,4:45:00 AM,0
2/23/23,5:00:00 AM,0
2/23/23,5:15:00 AM,0
2/23/23,5:30:00 AM,0
2/23/23,5:45:00 AM,0
2/23/23,6:00:00 AM,0
2/23/23,6:15:00 AM,0
2/23/23,6:30:00 AM,0
2/23/23,6:45:00 AM,0
2/23/23,7:00:00 AM,0
2/23/23,7:15:00 AM,0
2/23/23,7:30:00 AM,0
2/23/23,7:45:00 AM,0
2/23/23,8:00:00 AM,0
2/23/23,8:15:00 AM,0
2/23/23,8:30:00 AM,0
2/23/23,8:45:00 AM,0
2/23/23,9:00:00 AM,0
2/23/23,9:15:00 AM,0
2/23/23,9:30:00 AM,1.5
2/23/23,9:45:00 AM,1.5
2/23/23,10:00:00 AM,3
2/23/23,10:15:00 AM,4.5
2/23/23,10:30:00 AM,6
2/23/23,10:45:00 AM,6
2/23/23,11:00:00 AM,6
2/23/23,11:15:00 AM,6
2/23/23,11:30:00 AM,6
2/23/23,11:45:00 AM,7.5
2/23/23,12:00:00 PM,7.5
2/23/23,12:15:00 PM,10.5
2/23/23,12:30:00 PM,12
2/23/23,12:45:00 PM,12
2/23/23,1:00:00 PM,13.5
2/23/23,1:15:00 PM,12
2/23/23,1:30:00 PM,12
2/23/23,1:45:00 PM,13.5
2/23/23,2:00:00 PM,19.6
2/23/23,2:15:00 PM,27.1
2/23/23,2:30:00 PM,27.1
2/23/23,2:45:00 PM,24.1
2/23/23,3:00:00 PM,22.6
2/23/23,3:15:00 PM,22.6
2/23/23,3:30:00 PM,19.6
2/23/23,3:45:00 PM,16.6
2/23/23,4:00:00 PM,13.5
2/23/23,4:15:00 PM,10.5
2/23/23,4:30:00 PM,10.5
2/23/23,4:45:00 PM,10.5
2/23/23,5:00:00 PM,10.5
2/23/23,5:15:00 PM,9
2/23/23,5:30:00 PM,6
2/23/23,5:45:00 PM,4.5
2/23/23,6:00:00 PM,1.5
2/23/23,6:15:00 PM,1.5
2/23/23,6:30:00 PM,0
2/23/23,6:45:00 PM,0
2/23/23,7:00:00 PM,0
2/23/23,7:15:00 PM,0
2/23/23,7:30:00 PM,0
2/23/23,7:45:00 PM,0
2/23/23,8:00:00 PM,0
2/23/23,8:15:00 PM,0
2/23/23,8:30:00 PM,0
2/23/23,8:45:00 PM,0
2/23/23,9:00:00 PM,0
2/23/23,9:15:00 PM,0
2/23/23,9:30:00 PM,0
2/23/23,9:45:00 PM,0
2/23/23,10:00:00 PM,0
2/23/23,10:15:00 PM,0
2/23/23,10:30:00 PM,0
2/23/23,10:45:00 PM,0
2/23/23,11:00:00 PM,0
2/23/23,11:15:00 PM,0
2/23/23,11:30:00 PM,0
2/23/23,11:45:00 PM,0
2/24/23,12:00:00 AM,0
2/24/23,12:15:00 AM,0
2/24/23,12:30:00 AM,0
2/24/23,12:45:00 AM,0
2/24/23,1:00:00 AM,0
2/24/23,1:15:00 AM,0
2/24/23,1:30:00 AM,0
2/24/23,1:45:00 AM,0
2/24/23,2:00:00 AM,0
2/24/23,2:15:00 AM,0
2/24/23,2:30:00 AM,0
2/24/23,2:45:00 AM,0
2/24/23,3:00:00 AM,0
2/24/23,3:15:00 AM,0
2/24/23,3:30:00 AM,0
2/24/23,3:45:00 AM,0
2/24/23,4:00:00 AM,0
2/24/23,4:15:00 AM,0
2/24/23,4:30:00 AM,0
2/24/23,4:45:00 AM,0
2/24/23,5:00:00 AM,0
2/24/23,5:15:00 AM,0
2/24/23,5:30:00 AM,0
2/24/23,5:45:00 AM,0
2/24/23,6:00:00 AM,0
2/24/23,6:15:00 AM,0
2/24/23,6:30:00 AM,0
2/24/23,6:45:00 AM,0
2/24/23,7:00:00 AM,0
2/24/23,7:15:00 AM,0
2/24/23,7:30:00 AM,0
2/24/23,7:45:00 AM,0
2/24/23,8:00:00 AM,0
2/24/23,8:15:00 AM,0
2/24/23,8:30:00 AM,1.5
2/24/23,8:45:00 AM,3
2/24/23,9:00:00 AM,4.5
2/24/23,9:15:00 AM,7.5
2/24/23,9:30:00 AM,9
2/24/23,9:45:00 AM,10.5
2/24/23,10:00:00 AM,15
2/24/23,10:15:00 AM,21.1
2/24/23,10:30:00 AM,25.6
2/24/23,10:45:00 AM,30.1
2/24/23,11:00:00 AM,37.6
2/24/23,11:15:00 AM,42.1
2/24/23,11:30:00 AM,43.6
2/24/23,11:45:00 AM,43.6
2/24/23,12:00:00 PM,37.6
2/24/23,12:15:00 PM,34.6
2/24/23,12:30:00 PM,33.1
2/24/23,12:45:00 PM,31.6
2/24/23,1:00:00 PM,27.1
2/24/23,1:15:00 PM,24.1
2/24/23,1:30:00 PM,21.1
2/24/23,1:45:00 PM,18.1
2/24/23,2:00:00 PM,15
2/24/23,2:15:00 PM,13.5
2/24/23,2:30:00 PM,10.5
2/24/23,2:45:00 PM,10.5
2/24/23,3:00:00 PM,9
2/24/23,3:15:00 PM,9
2/24/23,3:30:00 PM,12
2/24/23,3:45:00 PM,16.6
2/24/23,4:00:00 PM,18.1
2/24/23,4:15:00 PM,18.1
2/24/23,4:30:00 PM,16.6
2/24/23,4:45:00 PM,15
2/24/23,5:00:00 PM,12
2/24/23,5:15:00 PM,9
2/24/23,5:30:00 PM,6
2/24/23,5:45:00 PM,4.5
2/24/23,6:00:00 PM,1.5
2/24/23,6:15:00 PM,0
2/24/23,6:30:00 PM,0
2/24/23,6:45:00 PM,0
2/24/23,7:00:00 PM,0
2/24/23,7:15:00 PM,0
2/24/23,7:30:00 PM,0
2/24/23,7:45:00 PM,0
2/24/23,8:00:00 PM,0
2/24/23,8:15:00 PM,0
2/24/23,8:30:00 PM,0
2/24/23,8:45:00 PM,0
2/24/23,9:00:00 PM,0
2/24/23,9:15:00 PM,0
2/24/23,9:30:00 PM,0
2/24/23,9:45:00 PM,0
2/24/23,10:00:00 PM,0
2/24/23,10:15:00 PM,0
2/24/23,10:30:00 PM,0
2/24/23,10:45:00 PM,0
2/24/23,11:00:00 PM,0
2/24/23,11:15:00 PM,0
2/24/23,11:30:00 PM,0
2/24/23,11:45:00 PM,0
2/25/23,12:00:00 AM,0
2/25/23,12:15:00 AM,0
2/25/23,12:30:00 AM,0
2/25/23,12:45:00 AM,0
2/25/23,1:00:00 AM,0
2/25/23,1:15:00 AM,0
2/25/23,1:30:00 AM,0
2/25/23,1:45:00 AM,0
2/25/23,2:00:00 AM,0
2/25/23,2:15:00 AM,0
2/25/23,2:30:00 AM,0
2/25/23,2:45:00 AM,0
2/25/23,3:00:00 AM,0
2/25/23,3:15:00 AM,0
2/25/23,3:30:00 AM,0
2/25/23,3:45:00 AM,0
2/25/23,4:00:00 AM,0
2/25/23,4:15:00 AM,0
2/25/23,4:30:00 AM,0
2/25/23,4:45:00 AM,0
2/25/23,5:00:00 AM,0
2/25/23,5:15:00 AM,0
2/25/23,5:30:00 AM,0
2/25/23,5:45:00 AM,0
2/25/23,6:00:00 AM,0
2/25/23,6:15:00 AM,0
2/25/23,6:30:00 AM,0
2/25/23,6:45:00 AM,0
2/25/23,7:00:00 AM,0
2/25/23,7:15:00 AM,0
2/25/23,7:30:00 AM,0
2/25/23,7:45:00 AM,0
2/25/23,8:00:00 AM,0
2/25/23,8:15:00 AM,0
2/25/23,8:30:00 AM,0
2/25/23,8:45:00 AM,3
2/25/23,9:00:00 AM,6
2/25/23,9:15:00 AM,9
2/25/23,9:30:00 AM,12
2/25/23,9:45:00 AM,15
2/25/23,10:00:00 AM,19.6
2/25/23,10:15:00 AM,22.6
2/25/23,10:30:00 AM,25.6
2/25/23,10:45:00 AM,28.6
2/25/23,11:00:00 AM,31.6
2/25/23,11:15:00 AM,34.6
2/25/23,11:30:00 AM,37.6
2/25/23,11:45:00 AM,39.1
2/25/23,12:00:00 PM,42.1
2/25/23,12:15:00 PM,42.1
2/25/23,12:30:00 PM,43.6
2/25/23,12:45:00 PM,43.6
2/25/23,1:00:00 PM,45.1
2/25/23,1:15:00 PM,45.1
2/25/23,1:30:00 PM,45.1
2/25/23,1:45:00 PM,42.1
2/25/23,2:00:00 PM,39.1
2/25/23,2:15:00 PM,36.1
2/25/23,2:30:00 PM,34.6
2/25/23,2:45:00 PM,31.6
2/25/23,3:00:00 PM,28.6
2/25/23,3:15:00 PM,25.6
2/25/23,3:30:00 PM,21.1
2/25/23,3:45:00 PM,18.1
2/25/23,4:00:00 PM,15
2/25/23,4:15:00 PM,12
2/25/23,4:30:00 PM,9
2/25/23,4:45:00 PM,7.5
2/25/23,5:00:00 PM,6
2/25/23,5:15:00 PM,3
2/25/23,5:30:00 PM,1.5
2/25/23,5:45:00 PM,1.5
2/25/23,6:00:00 PM,1.5
2/25/23,6:15:00 PM,1.5
2/25/23,6:30:00 PM,0
2/25/23,6:45:00 PM,0
2/25/23,7:00:00 PM,0
2/25/23,7:15:00 PM,0
2/25/23,7:30:00 PM,0
2/25/23,7:45:00 PM,0
2/25/23,8:00:00 PM,0
2/25/23,8:15:00 PM,0
2/25/23,8:30:00 PM,0
2/25/23,8:45:00 PM,0
2/25/23,9:00:00 PM,0
2/25/23,9:15:00 PM,0
2/25/23,9:30:00 PM,0
2/25/23,9:45:00 PM,0
2/25/23,10:00:00 PM,0
2/25/23,10:15:00 PM,0
2/25/23,10:30:00 PM,0
2/25/23,10:45:00 PM,0
2/25/23,11:00:00 PM,0
2/25/23,11:15:00 PM,0
2/25/23,11:30:00 PM,0
2/25/23,11:45:00 PM,0
2/26/23,12:00:00 AM,0
2/26/23,12:15:00 AM,0
2/26/23,12:30:00 AM,0
2/26/23,12:45:00 AM,0
2/26/23,1:00:00 AM,0
2/26/23,1:15:00 AM,0
2/26/23,1:30:00 AM,0
2/26/23,1:45:00 AM,0
2/26/23,2:00:00 AM,0
2/26/23,2:15:00 AM,0
2/26/23,2:30:00 AM,0
2/26/23,2:45:00 AM,0
2/26/23,3:00:00 AM,0
2/26/23,3:15:00 AM,0
2/26/23,3:30:00 AM,0
2/26/23,3:45:00 AM,0
2/26/23,4:00:00 AM,0
2/26/23,4:15:00 AM,0
2/26/23,4:30:00 AM,0
2/26/23,4:45:00 AM,0
2/26/23,5:00:00 AM,0
2/26/23,5:15:00 AM,0
2/26/23,5:30:00 AM,0
2/26/23,5:45:00 AM,0
2/26/23,6:00:00 AM,0
2/26/23,6:15:00 AM,0
2/26/23,6:30:00 AM,0
2/26/23,6:45:00 AM,0
2/26/23,7:00:00 AM,0
2/26/23,7:15:00 AM,0
2/26/23,7:30:00 AM,0
2/26/23,7:45:00 AM,0
2/26/23,8:00:00 AM,0
2/26/23,8:15:00 AM,0
2/26/23,8:30:00 AM,1.5
2/26/23,8:45:00 AM,3
2/26/23,9:00:00 AM,4.5
2/26/23,9:15:00 AM,6
2/26/23,9:30:00 AM,7.5
2/26/23,9:45:00 AM,9
2/26/23,10:00:00 AM,12
2/26/23,10:15:00 AM,13.5
2/26/23,10:30:00 AM,16.6
2/26/23,10:45:00 AM,18.1
2/26/23,11:00:00 AM,21.1
2/26/23,11:15:00 AM,24.1
2/26/23,11:30:00 AM,25.6
2/26/23,11:45:00 AM,25.6
2/26/23,12:00:00 PM,25.6
2/26/23,12:15:00 PM,22.6
2/26/23,12:30:00 PM,18.1
2/26/23,12:45:00 PM,13.5
2/26/23,1:00:00 PM,10.5
2/26/23,1:15:00 PM,9
2/26/23,1:30:00 PM,10.5
2/26/23,1:45:00 PM,10.5
2/26/23,2:00:00 PM,7.5
