Device Name:,,OM-CP-VOLT101A
Device Description:,,Voltage Data Logger
Serial Number:,,R37297
Device ID:,,SynopticOld
,,
,,Channel 1
Date,Time,Voltage (ppm)
7/20/2021,9:40:00 AM,631
7/20/2021,9:40:05 AM,636
7/20/2021,9:40:10 AM,641
7/20/2021,9:40:15 AM,636
7/20/2021,9:40:20 AM,636
7/20/2021,9:40:25 AM,631
7/20/2021,9:40:30 AM,631
7/20/2021,9:40:35 AM,631
7/20/2021,9:40:40 AM,631
7/20/2021,9:40:45 AM,621
7/20/2021,9:40:50 AM,621
7/20/2021,9:40:55 AM,611
7/20/2021,9:41:00 AM,601
7/20/2021,9:41:05 AM,586
7/20/2021,9:41:10 AM,581
7/20/2021,9:41:15 AM,576
7/20/2021,9:41:20 AM,576
7/20/2021,9:41:25 AM,571
7/20/2021,9:41:30 AM,566
7/20/2021,9:41:35 AM,561
7/20/2021,9:41:40 AM,551
7/20/2021,9:41:45 AM,551
7/20/2021,9:41:50 AM,546
7/20/2021,9:41:55 AM,541
7/20/2021,9:42:00 AM,546
7/20/2021,9:42:05 AM,546
7/20/2021,9:42:10 AM,551
7/20/2021,9:42:15 AM,551
7/20/2021,9:42:20 AM,551
7/20/2021,9:42:25 AM,551
7/20/2021,9:42:30 AM,541
7/20/2021,9:42:35 AM,536
7/20/2021,9:42:40 AM,531
7/20/2021,9:42:45 AM,526
7/20/2021,9:42:50 AM,521
7/20/2021,9:42:55 AM,521
7/20/2021,9:43:00 AM,521
7/20/2021,9:43:05 AM,521
7/20/2021,9:43:10 AM,516
7/20/2021,9:43:15 AM,511
7/20/2021,9:43:20 AM,506
7/20/2021,9:43:25 AM,501
7/20/2021,9:43:30 AM,496
7/20/2021,9:43:35 AM,491
7/20/2021,9:43:40 AM,486
7/20/2021,9:43:45 AM,481
7/20/2021,9:43:50 AM,486
7/20/2021,9:43:55 AM,491
7/20/2021,9:44:00 AM,491
7/20/2021,9:44:05 AM,481
7/20/2021,9:44:10 AM,471
7/20/2021,9:44:15 AM,471
7/20/2021,9:44:20 AM,471
7/20/2021,9:44:25 AM,466
7/20/2021,9:44:30 AM,461
7/20/2021,9:44:35 AM,461
7/20/2021,9:44:40 AM,456
7/20/2021,9:44:45 AM,446
7/20/2021,9:44:50 AM,446
7/20/2021,9:44:55 AM,446
7/20/2021,9:45:00 AM,446
7/20/2021,9:45:05 AM,441
7/20/2021,9:45:10 AM,436
7/20/2021,9:45:15 AM,436
7/20/2021,9:45:20 AM,436
7/20/2021,9:45:25 AM,436
7/20/2021,9:45:30 AM,431
7/20/2021,9:45:35 AM,426
7/20/2021,9:45:40 AM,416
7/20/2021,9:45:45 AM,411
7/20/2021,9:45:50 AM,406
7/20/2021,9:45:55 AM,411
7/20/2021,9:46:00 AM,416
7/20/2021,9:46:05 AM,416
7/20/2021,9:46:10 AM,416
7/20/2021,9:46:15 AM,416
7/20/2021,9:46:20 AM,411
7/20/2021,9:46:25 AM,411
7/20/2021,9:46:30 AM,411
7/20/2021,9:46:35 AM,406
7/20/2021,9:46:40 AM,406
7/20/2021,9:46:45 AM,401
7/20/2021,9:46:50 AM,401
7/20/2021,9:46:55 AM,406
7/20/2021,9:47:00 AM,406
7/20/2021,9:47:05 AM,401
7/20/2021,9:47:10 AM,391
7/20/2021,9:47:15 AM,386
7/20/2021,9:47:20 AM,376
7/20/2021,9:47:25 AM,371
7/20/2021,9:47:30 AM,361
7/20/2021,9:47:35 AM,351
7/20/2021,9:47:40 AM,346
7/20/2021,9:47:45 AM,341
7/20/2021,9:47:50 AM,336
7/20/2021,9:47:55 AM,326
7/20/2021,9:48:00 AM,316
7/20/2021,9:48:05 AM,311
7/20/2021,9:48:10 AM,311
7/20/2021,9:48:15 AM,306
7/20/2021,9:48:20 AM,301
7/20/2021,9:48:25 AM,301
7/20/2021,9:48:30 AM,301
7/20/2021,9:48:35 AM,301
7/20/2021,9:48:40 AM,301
7/20/2021,9:48:45 AM,296
7/20/2021,9:48:50 AM,296
7/20/2021,9:48:55 AM,296
7/20/2021,9:49:00 AM,291
7/20/2021,9:49:05 AM,291
7/20/2021,9:49:10 AM,286
7/20/2021,9:49:15 AM,291
7/20/2021,9:49:20 AM,296
7/20/2021,9:49:25 AM,291
7/20/2021,9:49:30 AM,286
7/20/2021,9:49:35 AM,281
7/20/2021,9:49:40 AM,276
7/20/2021,9:49:45 AM,276
7/20/2021,9:49:50 AM,276
7/20/2021,9:49:55 AM,276
7/20/2021,9:50:00 AM,276
7/20/2021,9:50:05 AM,276
7/20/2021,9:50:10 AM,281
7/20/2021,9:50:15 AM,281
7/20/2021,9:50:20 AM,281
7/20/2021,9:50:25 AM,281
7/20/2021,9:50:30 AM,276
7/20/2021,9:50:35 AM,276
7/20/2021,9:50:40 AM,281
7/20/2021,9:50:45 AM,281
7/20/2021,9:50:50 AM,286
7/20/2021,9:50:55 AM,291
7/20/2021,9:51:00 AM,291
7/20/2021,9:51:05 AM,286
7/20/2021,9:51:10 AM,281
7/20/2021,9:51:15 AM,281
7/20/2021,9:51:20 AM,276
7/20/2021,9:51:25 AM,276
7/20/2021,9:51:30 AM,281
7/20/2021,9:51:35 AM,281
7/20/2021,9:51:40 AM,276
7/20/2021,9:51:45 AM,276
7/20/2021,9:51:50 AM,276
7/20/2021,9:51:55 AM,276
7/20/2021,9:52:00 AM,281
7/20/2021,9:52:05 AM,276
7/20/2021,9:52:10 AM,276
7/20/2021,9:52:15 AM,281
7/20/2021,9:52:20 AM,286
7/20/2021,9:52:25 AM,286
7/20/2021,9:52:30 AM,286
7/20/2021,9:52:35 AM,286
7/20/2021,9:52:40 AM,281
7/20/2021,9:52:45 AM,276
7/20/2021,9:52:50 AM,276
7/20/2021,9:52:55 AM,276
7/20/2021,9:53:00 AM,276
7/20/2021,9:53:05 AM,276
7/20/2021,9:53:10 AM,276
7/20/2021,9:53:15 AM,286
7/20/2021,9:53:20 AM,286
7/20/2021,9:53:25 AM,291
7/20/2021,9:53:30 AM,291
7/20/2021,9:53:35 AM,291
7/20/2021,9:53:40 AM,286
7/20/2021,9:53:45 AM,286
7/20/2021,9:53:50 AM,286
7/20/2021,9:53:55 AM,286
7/20/2021,9:54:00 AM,286
7/20/2021,9:54:05 AM,286
7/20/2021,9:54:10 AM,286
7/20/2021,9:54:15 AM,286
7/20/2021,9:54:20 AM,286
7/20/2021,9:54:25 AM,291
7/20/2021,9:54:30 AM,286
7/20/2021,9:54:35 AM,286
7/20/2021,9:54:40 AM,286
7/20/2021,9:54:45 AM,281
7/20/2021,9:54:50 AM,281
7/20/2021,9:54:55 AM,281
7/20/2021,9:55:00 AM,286
7/20/2021,9:55:05 AM,291
7/20/2021,9:55:10 AM,296
7/20/2021,9:55:15 AM,291
7/20/2021,9:55:20 AM,291
7/20/2021,9:55:25 AM,291
7/20/2021,9:55:30 AM,286
7/20/2021,9:55:35 AM,286
7/20/2021,9:55:40 AM,281
7/20/2021,9:55:45 AM,281
7/20/2021,9:55:50 AM,281
7/20/2021,9:55:55 AM,276
7/20/2021,9:56:00 AM,276
7/20/2021,9:56:05 AM,281
7/20/2021,9:56:10 AM,281
7/20/2021,9:56:15 AM,286
7/20/2021,9:56:20 AM,291
7/20/2021,9:56:25 AM,286
7/20/2021,9:56:30 AM,286
7/20/2021,9:56:35 AM,281
7/20/2021,9:56:40 AM,276
7/20/2021,9:56:45 AM,276
7/20/2021,9:56:50 AM,281
7/20/2021,9:56:55 AM,286
7/20/2021,9:57:00 AM,281
7/20/2021,9:57:05 AM,276
7/20/2021,9:57:10 AM,276
7/20/2021,9:57:15 AM,281
7/20/2021,9:57:20 AM,281
7/20/2021,9:57:25 AM,286
7/20/2021,9:57:30 AM,291
7/20/2021,9:57:35 AM,286
7/20/2021,9:57:40 AM,281
7/20/2021,9:57:45 AM,286
7/20/2021,9:57:50 AM,286
7/20/2021,9:57:55 AM,286
7/20/2021,9:58:00 AM,286
7/20/2021,9:58:05 AM,291
7/20/2021,9:58:10 AM,291
7/20/2021,9:58:15 AM,291
7/20/2021,9:58:20 AM,291
7/20/2021,9:58:25 AM,291
7/20/2021,9:58:30 AM,286
7/20/2021,9:58:35 AM,286
7/20/2021,9:58:40 AM,286
7/20/2021,9:58:45 AM,286
7/20/2021,9:58:50 AM,291
7/20/2021,9:58:55 AM,291
7/20/2021,9:59:00 AM,291
7/20/2021,9:59:05 AM,296
7/20/2021,9:59:10 AM,301
7/20/2021,9:59:15 AM,301
7/20/2021,9:59:20 AM,301
7/20/2021,9:59:25 AM,301
7/20/2021,9:59:30 AM,301
7/20/2021,9:59:35 AM,296
7/20/2021,9:59:40 AM,296
7/20/2021,9:59:45 AM,291
7/20/2021,9:59:50 AM,296
7/20/2021,9:59:55 AM,296
7/20/2021,10:00:00 AM,296
7/20/2021,10:00:05 AM,296
7/20/2021,10:00:10 AM,296
7/20/2021,10:00:15 AM,296
7/20/2021,10:00:20 AM,296
7/20/2021,10:00:25 AM,296
7/20/2021,10:00:30 AM,296
7/20/2021,10:00:35 AM,296
7/20/2021,10:00:40 AM,296
7/20/2021,10:00:45 AM,306
7/20/2021,10:00:50 AM,311
7/20/2021,10:00:55 AM,311
7/20/2021,10:01:00 AM,311
